"","Station","Time","Date","Species","DateTimeOriginal","roundedDateTime","checks"
"215","StationA",18H 44M 51S,2024-03-08,"Bengal Fox",2024-03-08 18:44:51,2024-03-08 18:45:00,"Round 01"
"216","StationA",18H 45M 18S,2024-03-08,"Bengal Fox",2024-03-08 18:45:18,2024-03-08 18:45:00,"Round 01"
"217","StationA",18H 45M 46S,2024-03-08,"Bengal Fox",2024-03-08 18:45:46,2024-03-08 18:46:00,"Round 01"
"218","StationA",18H 47M 7S,2024-03-08,"Bengal Fox",2024-03-08 18:47:07,2024-03-08 18:47:00,"Round 01"
"219","StationA",18H 47M 35S,2024-03-08,"Bengal Fox",2024-03-08 18:47:35,2024-03-08 18:48:00,"Round 01"
"220","StationA",18H 48M 2S,2024-03-08,"Bengal Fox",2024-03-08 18:48:02,2024-03-08 18:48:00,"Round 01"
"221","StationA",18H 48M 29S,2024-03-08,"Bengal Fox",2024-03-08 18:48:29,2024-03-08 18:48:00,"Round 01"
"222","StationA",18H 48M 57S,2024-03-08,"Bengal Fox",2024-03-08 18:48:57,2024-03-08 18:49:00,"Round 01"
"223","StationA",18H 49M 24S,2024-03-08,"Bengal Fox",2024-03-08 18:49:24,2024-03-08 18:49:00,"Round 01"
"224","StationA",18H 50M 18S,2024-03-08,"Bengal Fox",2024-03-08 18:50:18,2024-03-08 18:50:00,"Round 01"
"225","StationA",18H 50M 46S,2024-03-08,"Bengal Fox",2024-03-08 18:50:46,2024-03-08 18:51:00,"Round 01"
"226","StationA",18H 51M 13S,2024-03-08,"Bengal Fox",2024-03-08 18:51:13,2024-03-08 18:51:00,"Round 01"
"227","StationA",18H 51M 40S,2024-03-08,"Bengal Fox",2024-03-08 18:51:40,2024-03-08 18:52:00,"Round 01"
"228","StationA",18H 52M 7S,2024-03-08,"Bengal Fox",2024-03-08 18:52:07,2024-03-08 18:52:00,"Round 01"
"229","StationA",18H 52M 34S,2024-03-08,"Bengal Fox",2024-03-08 18:52:34,2024-03-08 18:53:00,"Round 01"
"230","StationA",18H 53M 2S,2024-03-08,"Bengal Fox",2024-03-08 18:53:02,2024-03-08 18:53:00,"Round 01"
"231","StationA",18H 53M 29S,2024-03-08,"Bengal Fox",2024-03-08 18:53:29,2024-03-08 18:53:00,"Round 01"
"232","StationA",18H 53M 56S,2024-03-08,"Bengal Fox",2024-03-08 18:53:56,2024-03-08 18:54:00,"Round 01"
"233","StationA",18H 54M 23S,2024-03-08,"Bengal Fox",2024-03-08 18:54:23,2024-03-08 18:54:00,"Round 01"
"234","StationA",18H 54M 50S,2024-03-08,"Bengal Fox",2024-03-08 18:54:50,2024-03-08 18:55:00,"Round 01"
"235","StationA",18H 55M 18S,2024-03-08,"Bengal Fox",2024-03-08 18:55:18,2024-03-08 18:55:00,"Round 01"
"236","StationA",18H 55M 45S,2024-03-08,"Bengal Fox",2024-03-08 18:55:45,2024-03-08 18:56:00,"Round 01"
"237","StationA",18H 56M 12S,2024-03-08,"Bengal Fox",2024-03-08 18:56:12,2024-03-08 18:56:00,"Round 01"
"238","StationA",18H 56M 39S,2024-03-08,"Bengal Fox",2024-03-08 18:56:39,2024-03-08 18:57:00,"Round 01"
"239","StationA",18H 57M 7S,2024-03-08,"Bengal Fox",2024-03-08 18:57:07,2024-03-08 18:57:00,"Round 01"
"240","StationA",18H 57M 34S,2024-03-08,"Bengal Fox",2024-03-08 18:57:34,2024-03-08 18:58:00,"Round 01"
"241","StationA",18H 58M 1S,2024-03-08,"Bengal Fox",2024-03-08 18:58:01,2024-03-08 18:58:00,"Round 01"
"242","StationA",18H 58M 28S,2024-03-08,"Bengal Fox",2024-03-08 18:58:28,2024-03-08 18:58:00,"Round 01"
"243","StationA",18H 58M 55S,2024-03-08,"Bengal Fox",2024-03-08 18:58:55,2024-03-08 18:59:00,"Round 01"
"244","StationA",18H 59M 22S,2024-03-08,"Bengal Fox",2024-03-08 18:59:22,2024-03-08 18:59:00,"Round 01"
"245","StationA",18H 59M 49S,2024-03-08,"Bengal Fox",2024-03-08 18:59:49,2024-03-08 19:00:00,"Round 01"
"246","StationA",19H 0M 16S,2024-03-08,"Bengal Fox",2024-03-08 19:00:16,2024-03-08 19:00:00,"Round 01"
"247","StationA",19H 0M 44S,2024-03-08,"Bengal Fox",2024-03-08 19:00:44,2024-03-08 19:01:00,"Round 01"
"248","StationA",19H 1M 11S,2024-03-08,"Bengal Fox",2024-03-08 19:01:11,2024-03-08 19:01:00,"Round 01"
"249","StationA",19H 1M 38S,2024-03-08,"Bengal Fox",2024-03-08 19:01:38,2024-03-08 19:02:00,"Round 01"
"250","StationA",19H 2M 5S,2024-03-08,"Bengal Fox",2024-03-08 19:02:05,2024-03-08 19:02:00,"Round 01"
"251","StationA",19H 2M 32S,2024-03-08,"Bengal Fox",2024-03-08 19:02:32,2024-03-08 19:03:00,"Round 01"
"252","StationA",19H 2M 59S,2024-03-08,"Bengal Fox",2024-03-08 19:02:59,2024-03-08 19:03:00,"Round 01"
"253","StationA",19H 2M 26S,2024-03-08,"Bengal Fox",2024-03-08 19:02:26,2024-03-08 19:02:00,"Round 01"
"254","StationA",19H 3M 54S,2024-03-08,"Bengal Fox",2024-03-08 19:03:54,2024-03-08 19:04:00,"Round 01"
"255","StationA",19H 4M 21S,2024-03-08,"Bengal Fox",2024-03-08 19:04:21,2024-03-08 19:04:00,"Round 01"
"256","StationA",19H 5M 43S,2024-03-08,"Bengal Fox",2024-03-08 19:05:43,2024-03-08 19:06:00,"Round 01"
"257","StationA",19H 6M 10S,2024-03-08,"Bengal Fox",2024-03-08 19:06:10,2024-03-08 19:06:00,"Round 01"
"258","StationA",19H 6M 37S,2024-03-08,"Bengal Fox",2024-03-08 19:06:37,2024-03-08 19:07:00,"Round 01"
"259","StationA",19H 7M 4S,2024-03-08,"Bengal Fox",2024-03-08 19:07:04,2024-03-08 19:07:00,"Round 01"
"260","StationA",19H 7M 32S,2024-03-08,"Bengal Fox",2024-03-08 19:07:32,2024-03-08 19:08:00,"Round 01"
"261","StationA",19H 7M 59S,2024-03-08,"Bengal Fox",2024-03-08 19:07:59,2024-03-08 19:08:00,"Round 01"
"262","StationA",19H 8M 26S,2024-03-08,"Bengal Fox",2024-03-08 19:08:26,2024-03-08 19:08:00,"Round 01"
"263","StationA",19H 8M 54S,2024-03-08,"Bengal Fox",2024-03-08 19:08:54,2024-03-08 19:09:00,"Round 01"
"264","StationA",19H 9M 21S,2024-03-08,"Bengal Fox",2024-03-08 19:09:21,2024-03-08 19:09:00,"Round 01"
"265","StationA",19H 9M 48S,2024-03-08,"Bengal Fox",2024-03-08 19:09:48,2024-03-08 19:10:00,"Round 01"
"266","StationA",19H 10M 15S,2024-03-08,"Bengal Fox",2024-03-08 19:10:15,2024-03-08 19:10:00,"Round 01"
"267","StationA",19H 10M 42S,2024-03-08,"Bengal Fox",2024-03-08 19:10:42,2024-03-08 19:11:00,"Round 01"
"268","StationA",19H 11M 9S,2024-03-08,"Bengal Fox",2024-03-08 19:11:09,2024-03-08 19:11:00,"Round 01"
"269","StationA",19H 11M 36S,2024-03-08,"Bengal Fox",2024-03-08 19:11:36,2024-03-08 19:12:00,"Round 01"
"270","StationA",19H 12M 2S,2024-03-08,"Bengal Fox",2024-03-08 19:12:02,2024-03-08 19:12:00,"Round 01"
"271","StationA",19H 12M 30S,2024-03-08,"Bengal Fox",2024-03-08 19:12:30,2024-03-08 19:13:00,"Round 01"
"272","StationA",19H 12M 56S,2024-03-08,"Bengal Fox",2024-03-08 19:12:56,2024-03-08 19:13:00,"Round 01"
"273","StationA",19H 13M 24S,2024-03-08,"Bengal Fox",2024-03-08 19:13:24,2024-03-08 19:13:00,"Round 01"
"274","StationA",19H 14M 18S,2024-03-08,"Bengal Fox",2024-03-08 19:14:18,2024-03-08 19:14:00,"Round 01"
"275","StationA",19H 14M 45S,2024-03-08,"Bengal Fox",2024-03-08 19:14:45,2024-03-08 19:15:00,"Round 01"
"276","StationA",19H 15M 12S,2024-03-08,"Bengal Fox",2024-03-08 19:15:12,2024-03-08 19:15:00,"Round 01"
"277","StationA",19H 15M 40S,2024-03-08,"Bengal Fox",2024-03-08 19:15:40,2024-03-08 19:16:00,"Round 01"
"278","StationA",19H 16M 7S,2024-03-08,"Bengal Fox",2024-03-08 19:16:07,2024-03-08 19:16:00,"Round 01"
"279","StationA",19H 16M 34S,2024-03-08,"Bengal Fox",2024-03-08 19:16:34,2024-03-08 19:17:00,"Round 01"
"280","StationA",19H 17M 1S,2024-03-08,"Bengal Fox",2024-03-08 19:17:01,2024-03-08 19:17:00,"Round 01"
"281","StationA",19H 17M 28S,2024-03-08,"Bengal Fox",2024-03-08 19:17:28,2024-03-08 19:17:00,"Round 01"
"282","StationA",19H 17M 56S,2024-03-08,"Bengal Fox",2024-03-08 19:17:56,2024-03-08 19:18:00,"Round 01"
"283","StationA",19H 18M 23S,2024-03-08,"Bengal Fox",2024-03-08 19:18:23,2024-03-08 19:18:00,"Round 01"
"284","StationA",19H 49M 46S,2024-03-08,"Bengal Fox",2024-03-08 19:49:46,2024-03-08 19:50:00,"Round 01"
"285","StationA",19H 50M 13S,2024-03-08,"Bengal Fox",2024-03-08 19:50:13,2024-03-08 19:50:00,"Round 01"
"286","StationA",19H 50M 40S,2024-03-08,"Bengal Fox",2024-03-08 19:50:40,2024-03-08 19:51:00,"Round 01"
"287","StationA",20H 20M 14S,2024-03-08,"Bengal Fox",2024-03-08 20:20:14,2024-03-08 20:20:00,"Round 01"
"288","StationA",20H 44M 19S,2024-03-08,"Bengal Fox",2024-03-08 20:44:19,2024-03-08 20:44:00,"Round 01"
"289","StationA",20H 45M 41S,2024-03-08,"Bengal Fox",2024-03-08 20:45:41,2024-03-08 20:46:00,"Round 01"
"290","StationA",20H 46M 9S,2024-03-08,"Bengal Fox",2024-03-08 20:46:09,2024-03-08 20:46:00,"Round 01"
"291","StationA",20H 46M 36S,2024-03-08,"Bengal Fox",2024-03-08 20:46:36,2024-03-08 20:47:00,"Round 01"
"292","StationA",20H 54M 47S,2024-03-08,"Bengal Fox",2024-03-08 20:54:47,2024-03-08 20:55:00,"Round 01"
"293","StationA",20H 55M 15S,2024-03-08,"Bengal Fox",2024-03-08 20:55:15,2024-03-08 20:55:00,"Round 01"
"294","StationA",20H 55M 42S,2024-03-08,"Bengal Fox",2024-03-08 20:55:42,2024-03-08 20:56:00,"Round 01"
"295","StationA",20H 56M 9S,2024-03-08,"Bengal Fox",2024-03-08 20:56:09,2024-03-08 20:56:00,"Round 01"
"296","StationA",20H 56M 31S,2024-03-08,"Bengal Fox",2024-03-08 20:56:31,2024-03-08 20:57:00,"Round 01"
"297","StationA",20H 56M 59S,2024-03-08,"Bengal Fox",2024-03-08 20:56:59,2024-03-08 20:57:00,"Round 01"
"298","StationA",20H 57M 31S,2024-03-08,"Bengal Fox",2024-03-08 20:57:31,2024-03-08 20:58:00,"Round 01"
"299","StationA",21H 3M 0S,2024-03-08,"Bengal Fox",2024-03-08 21:03:00,2024-03-08 21:03:00,"Round 01"
"300","StationA",21H 3M 27S,2024-03-08,"Bengal Fox",2024-03-08 21:03:27,2024-03-08 21:03:00,"Round 01"
"301","StationA",17H 3M 37S,2024-03-09,"Bengal Fox",2024-03-09 17:03:37,2024-03-09 17:04:00,"Round 01"
"302","StationA",17H 4M 4S,2024-03-09,"Bengal Fox",2024-03-09 17:04:04,2024-03-09 17:04:00,"Round 01"
"303","StationA",17H 4M 32S,2024-03-09,"Bengal Fox",2024-03-09 17:04:32,2024-03-09 17:05:00,"Round 01"
"304","StationA",17H 5M 5S,2024-03-09,"Bengal Fox",2024-03-09 17:05:05,2024-03-09 17:05:00,"Round 01"
"305","StationA",17H 5M 27S,2024-03-09,"Bengal Fox",2024-03-09 17:05:27,2024-03-09 17:05:00,"Round 01"
"306","StationA",17H 5M 55S,2024-03-09,"Bengal Fox",2024-03-09 17:05:55,2024-03-09 17:06:00,"Round 01"
"307","StationA",17H 7M 18S,2024-03-09,"Bengal Fox",2024-03-09 17:07:18,2024-03-09 17:07:00,"Round 01"
"308","StationA",17H 7M 46S,2024-03-09,"Bengal Fox",2024-03-09 17:07:46,2024-03-09 17:08:00,"Round 01"
"309","StationA",17H 8M 14S,2024-03-09,"Bengal Fox",2024-03-09 17:08:14,2024-03-09 17:08:00,"Round 01"
"310","StationA",17H 15M 40S,2024-03-09,"Bengal Fox",2024-03-09 17:15:40,2024-03-09 17:16:00,"Round 01"
"311","StationA",17H 16M 8S,2024-03-09,"Bengal Fox",2024-03-09 17:16:08,2024-03-09 17:16:00,"Round 01"
"312","StationA",17H 16M 35S,2024-03-09,"Bengal Fox",2024-03-09 17:16:35,2024-03-09 17:17:00,"Round 01"
"313","StationA",17H 17M 3S,2024-03-09,"Bengal Fox",2024-03-09 17:17:03,2024-03-09 17:17:00,"Round 01"
"314","StationA",17H 17M 31S,2024-03-09,"Bengal Fox",2024-03-09 17:17:31,2024-03-09 17:18:00,"Round 01"
"315","StationA",17H 17M 58S,2024-03-09,"Bengal Fox",2024-03-09 17:17:58,2024-03-09 17:18:00,"Round 01"
"316","StationA",17H 18M 26S,2024-03-09,"Bengal Fox",2024-03-09 17:18:26,2024-03-09 17:18:00,"Round 01"
"317","StationA",17H 18M 54S,2024-03-09,"Bengal Fox",2024-03-09 17:18:54,2024-03-09 17:19:00,"Round 01"
"318","StationA",17H 19M 21S,2024-03-09,"Bengal Fox",2024-03-09 17:19:21,2024-03-09 17:19:00,"Round 01"
"319","StationA",17H 19M 49S,2024-03-09,"Bengal Fox",2024-03-09 17:19:49,2024-03-09 17:20:00,"Round 01"
"320","StationA",17H 20M 16S,2024-03-09,"Bengal Fox",2024-03-09 17:20:16,2024-03-09 17:20:00,"Round 01"
"321","StationA",17H 20M 44S,2024-03-09,"Bengal Fox",2024-03-09 17:20:44,2024-03-09 17:21:00,"Round 01"
"322","StationA",17H 21M 12S,2024-03-09,"Bengal Fox",2024-03-09 17:21:12,2024-03-09 17:21:00,"Round 01"
"323","StationA",17H 21M 40S,2024-03-09,"Bengal Fox",2024-03-09 17:21:40,2024-03-09 17:22:00,"Round 01"
"324","StationA",17H 22M 7S,2024-03-09,"Bengal Fox",2024-03-09 17:22:07,2024-03-09 17:22:00,"Round 01"
"325","StationA",17H 22M 35S,2024-03-09,"Bengal Fox",2024-03-09 17:22:35,2024-03-09 17:23:00,"Round 01"
"326","StationA",17H 23M 30S,2024-03-09,"Bengal Fox",2024-03-09 17:23:30,2024-03-09 17:24:00,"Round 01"
"327","StationA",17H 23M 58S,2024-03-09,"Bengal Fox",2024-03-09 17:23:58,2024-03-09 17:24:00,"Round 01"
"328","StationA",17H 55M 54S,2024-03-09,"Bengal Fox",2024-03-09 17:55:54,2024-03-09 17:56:00,"Round 01"
"329","StationA",17H 56M 21S,2024-03-09,"Bengal Fox",2024-03-09 17:56:21,2024-03-09 17:56:00,"Round 01"
"330","StationA",17H 58M 41S,2024-03-09,"Bengal Fox",2024-03-09 17:58:41,2024-03-09 17:59:00,"Round 01"
"331","StationA",17H 59M 9S,2024-03-09,"Bengal Fox",2024-03-09 17:59:09,2024-03-09 17:59:00,"Round 01"
"332","StationA",17H 59M 36S,2024-03-09,"Bengal Fox",2024-03-09 17:59:36,2024-03-09 18:00:00,"Round 01"
"333","StationA",18H 0M 4S,2024-03-09,"Bengal Fox",2024-03-09 18:00:04,2024-03-09 18:00:00,"Round 01"
"334","StationA",18H 0M 32S,2024-03-09,"Bengal Fox",2024-03-09 18:00:32,2024-03-09 18:01:00,"Round 01"
"335","StationA",18H 1M 0S,2024-03-09,"Bengal Fox",2024-03-09 18:01:00,2024-03-09 18:01:00,"Round 01"
"336","StationA",18H 1M 28S,2024-03-09,"Bengal Fox",2024-03-09 18:01:28,2024-03-09 18:01:00,"Round 01"
"337","StationA",18H 1M 56S,2024-03-09,"Bengal Fox",2024-03-09 18:01:56,2024-03-09 18:02:00,"Round 01"
"338","StationA",18H 2M 24S,2024-03-09,"Bengal Fox",2024-03-09 18:02:24,2024-03-09 18:02:00,"Round 01"
"339","StationA",18H 2M 52S,2024-03-09,"Bengal Fox",2024-03-09 18:02:52,2024-03-09 18:03:00,"Round 01"
"340","StationA",18H 3M 20S,2024-03-09,"Bengal Fox",2024-03-09 18:03:20,2024-03-09 18:03:00,"Round 01"
"341","StationA",18H 3M 48S,2024-03-09,"Bengal Fox",2024-03-09 18:03:48,2024-03-09 18:04:00,"Round 01"
"342","StationA",18H 4M 15S,2024-03-09,"Bengal Fox",2024-03-09 18:04:15,2024-03-09 18:04:00,"Round 01"
"343","StationA",18H 4M 43S,2024-03-09,"Bengal Fox",2024-03-09 18:04:43,2024-03-09 18:05:00,"Round 01"
"344","StationA",18H 5M 11S,2024-03-09,"Bengal Fox",2024-03-09 18:05:11,2024-03-09 18:05:00,"Round 01"
"345","StationA",18H 6M 7S,2024-03-09,"Bengal Fox",2024-03-09 18:06:07,2024-03-09 18:06:00,"Round 01"
"346","StationA",18H 6M 35S,2024-03-09,"Bengal Fox",2024-03-09 18:06:35,2024-03-09 18:07:00,"Round 01"
"347","StationA",18H 7M 2S,2024-03-09,"Bengal Fox",2024-03-09 18:07:02,2024-03-09 18:07:00,"Round 01"
"348","StationA",18H 7M 30S,2024-03-09,"Bengal Fox",2024-03-09 18:07:30,2024-03-09 18:08:00,"Round 01"
"349","StationA",18H 7M 58S,2024-03-09,"Bengal Fox",2024-03-09 18:07:58,2024-03-09 18:08:00,"Round 01"
"350","StationA",18H 8M 24S,2024-03-09,"Bengal Fox",2024-03-09 18:08:24,2024-03-09 18:08:00,"Round 01"
"351","StationA",18H 8M 52S,2024-03-09,"Bengal Fox",2024-03-09 18:08:52,2024-03-09 18:09:00,"Round 01"
"352","StationA",18H 9M 20S,2024-03-09,"Bengal Fox",2024-03-09 18:09:20,2024-03-09 18:09:00,"Round 01"
"353","StationA",18H 9M 48S,2024-03-09,"Bengal Fox",2024-03-09 18:09:48,2024-03-09 18:10:00,"Round 01"
"354","StationA",18H 10M 16S,2024-03-09,"Bengal Fox",2024-03-09 18:10:16,2024-03-09 18:10:00,"Round 01"
"355","StationA",18H 10M 44S,2024-03-09,"Bengal Fox",2024-03-09 18:10:44,2024-03-09 18:11:00,"Round 01"
"356","StationA",18H 11M 11S,2024-03-09,"Bengal Fox",2024-03-09 18:11:11,2024-03-09 18:11:00,"Round 01"
"357","StationA",18H 11M 39S,2024-03-09,"Bengal Fox",2024-03-09 18:11:39,2024-03-09 18:12:00,"Round 01"
"358","StationA",18H 12M 7S,2024-03-09,"Bengal Fox",2024-03-09 18:12:07,2024-03-09 18:12:00,"Round 01"
"359","StationA",18H 12M 35S,2024-03-09,"Bengal Fox",2024-03-09 18:12:35,2024-03-09 18:13:00,"Round 01"
"360","StationA",18H 13M 3S,2024-03-09,"Bengal Fox",2024-03-09 18:13:03,2024-03-09 18:13:00,"Round 01"
"361","StationA",18H 13M 31S,2024-03-09,"Bengal Fox",2024-03-09 18:13:31,2024-03-09 18:14:00,"Round 01"
"362","StationA",18H 13M 59S,2024-03-09,"Bengal Fox",2024-03-09 18:13:59,2024-03-09 18:14:00,"Round 01"
"363","StationA",18H 14M 27S,2024-03-09,"Bengal Fox",2024-03-09 18:14:27,2024-03-09 18:14:00,"Round 01"
"364","StationA",18H 15M 22S,2024-03-09,"Bengal Fox",2024-03-09 18:15:22,2024-03-09 18:15:00,"Round 01"
"365","StationA",18H 15M 50S,2024-03-09,"Bengal Fox",2024-03-09 18:15:50,2024-03-09 18:16:00,"Round 01"
"366","StationA",18H 16M 18S,2024-03-09,"Bengal Fox",2024-03-09 18:16:18,2024-03-09 18:16:00,"Round 01"
"367","StationA",18H 16M 46S,2024-03-09,"Bengal Fox",2024-03-09 18:16:46,2024-03-09 18:17:00,"Round 01"
"368","StationA",18H 17M 42S,2024-03-09,"Bengal Fox",2024-03-09 18:17:42,2024-03-09 18:18:00,"Round 01"
"369","StationA",18H 18M 10S,2024-03-09,"Bengal Fox",2024-03-09 18:18:10,2024-03-09 18:18:00,"Round 01"
"370","StationA",18H 18M 38S,2024-03-09,"Bengal Fox",2024-03-09 18:18:38,2024-03-09 18:19:00,"Round 01"
"371","StationA",18H 19M 6S,2024-03-09,"Bengal Fox",2024-03-09 18:19:06,2024-03-09 18:19:00,"Round 01"
"372","StationA",18H 19M 34S,2024-03-09,"Bengal Fox",2024-03-09 18:19:34,2024-03-09 18:20:00,"Round 01"
"373","StationA",18H 20M 2S,2024-03-09,"Bengal Fox",2024-03-09 18:20:02,2024-03-09 18:20:00,"Round 01"
"374","StationA",18H 20M 30S,2024-03-09,"Bengal Fox",2024-03-09 18:20:30,2024-03-09 18:21:00,"Round 01"
"375","StationA",18H 20M 58S,2024-03-09,"Bengal Fox",2024-03-09 18:20:58,2024-03-09 18:21:00,"Round 01"
"376","StationA",18H 21M 26S,2024-03-09,"Bengal Fox",2024-03-09 18:21:26,2024-03-09 18:21:00,"Round 01"
"377","StationA",18H 21M 54S,2024-03-09,"Bengal Fox",2024-03-09 18:21:54,2024-03-09 18:22:00,"Round 01"
"378","StationA",18H 22M 22S,2024-03-09,"Bengal Fox",2024-03-09 18:22:22,2024-03-09 18:22:00,"Round 01"
"379","StationA",18H 22M 50S,2024-03-09,"Bengal Fox",2024-03-09 18:22:50,2024-03-09 18:23:00,"Round 01"
"380","StationA",18H 23M 18S,2024-03-09,"Bengal Fox",2024-03-09 18:23:18,2024-03-09 18:23:00,"Round 01"
"381","StationA",18H 23M 45S,2024-03-09,"Bengal Fox",2024-03-09 18:23:45,2024-03-09 18:24:00,"Round 01"
"382","StationA",18H 24M 13S,2024-03-09,"Bengal Fox",2024-03-09 18:24:13,2024-03-09 18:24:00,"Round 01"
"383","StationA",18H 24M 41S,2024-03-09,"Bengal Fox",2024-03-09 18:24:41,2024-03-09 18:25:00,"Round 01"
"384","StationA",18H 25M 9S,2024-03-09,"Bengal Fox",2024-03-09 18:25:09,2024-03-09 18:25:00,"Round 01"
"385","StationA",18H 25M 37S,2024-03-09,"Bengal Fox",2024-03-09 18:25:37,2024-03-09 18:26:00,"Round 01"
"386","StationA",18H 26M 5S,2024-03-09,"Bengal Fox",2024-03-09 18:26:05,2024-03-09 18:26:00,"Round 01"
"387","StationA",18H 26M 33S,2024-03-09,"Bengal Fox",2024-03-09 18:26:33,2024-03-09 18:27:00,"Round 01"
"388","StationA",18H 27M 1S,2024-03-09,"Bengal Fox",2024-03-09 18:27:01,2024-03-09 18:27:00,"Round 01"
"389","StationA",18H 27M 29S,2024-03-09,"Bengal Fox",2024-03-09 18:27:29,2024-03-09 18:27:00,"Round 01"
"390","StationA",18H 27M 57S,2024-03-09,"Bengal Fox",2024-03-09 18:27:57,2024-03-09 18:28:00,"Round 01"
"391","StationA",18H 28M 53S,2024-03-09,"Bengal Fox",2024-03-09 18:28:53,2024-03-09 18:29:00,"Round 01"
"392","StationA",18H 29M 20S,2024-03-09,"Bengal Fox",2024-03-09 18:29:20,2024-03-09 18:29:00,"Round 01"
"393","StationA",18H 29M 48S,2024-03-09,"Bengal Fox",2024-03-09 18:29:48,2024-03-09 18:30:00,"Round 01"
"394","StationA",18H 30M 16S,2024-03-09,"Bengal Fox",2024-03-09 18:30:16,2024-03-09 18:30:00,"Round 01"
"395","StationA",18H 32M 6S,2024-03-09,"Bengal Fox",2024-03-09 18:32:06,2024-03-09 18:32:00,"Round 01"
"396","StationA",18H 32M 34S,2024-03-09,"Bengal Fox",2024-03-09 18:32:34,2024-03-09 18:33:00,"Round 01"
"397","StationA",18H 33M 2S,2024-03-09,"Bengal Fox",2024-03-09 18:33:02,2024-03-09 18:33:00,"Round 01"
"398","StationA",18H 33M 29S,2024-03-09,"Bengal Fox",2024-03-09 18:33:29,2024-03-09 18:33:00,"Round 01"
"399","StationA",18H 33M 56S,2024-03-09,"Bengal Fox",2024-03-09 18:33:56,2024-03-09 18:34:00,"Round 01"
"400","StationA",18H 34M 23S,2024-03-09,"Bengal Fox",2024-03-09 18:34:23,2024-03-09 18:34:00,"Round 01"
"401","StationA",18H 34M 51S,2024-03-09,"Bengal Fox",2024-03-09 18:34:51,2024-03-09 18:35:00,"Round 01"
"402","StationA",18H 35M 18S,2024-03-09,"Bengal Fox",2024-03-09 18:35:18,2024-03-09 18:35:00,"Round 01"
"403","StationA",18H 35M 45S,2024-03-09,"Bengal Fox",2024-03-09 18:35:45,2024-03-09 18:36:00,"Round 01"
"404","StationA",18H 36M 13S,2024-03-09,"Bengal Fox",2024-03-09 18:36:13,2024-03-09 18:36:00,"Round 01"
"405","StationA",18H 36M 40S,2024-03-09,"Bengal Fox",2024-03-09 18:36:40,2024-03-09 18:37:00,"Round 01"
"406","StationA",18H 37M 7S,2024-03-09,"Bengal Fox",2024-03-09 18:37:07,2024-03-09 18:37:00,"Round 01"
"407","StationA",18H 39M 34S,2024-03-09,"Bengal Fox",2024-03-09 18:39:34,2024-03-09 18:40:00,"Round 01"
"408","StationA",18H 40M 19S,2024-03-09,"Bengal Fox",2024-03-09 18:40:19,2024-03-09 18:40:00,"Round 01"
"409","StationA",18H 41M 13S,2024-03-09,"Bengal Fox",2024-03-09 18:41:13,2024-03-09 18:41:00,"Round 01"
"410","StationA",18H 41M 41S,2024-03-09,"Bengal Fox",2024-03-09 18:41:41,2024-03-09 18:42:00,"Round 01"
"411","StationA",18H 42M 8S,2024-03-09,"Bengal Fox",2024-03-09 18:42:08,2024-03-09 18:42:00,"Round 01"
"412","StationA",18H 43M 3S,2024-03-09,"Bengal Fox",2024-03-09 18:43:03,2024-03-09 18:43:00,"Round 01"
"413","StationA",18H 43M 30S,2024-03-09,"Bengal Fox",2024-03-09 18:43:30,2024-03-09 18:44:00,"Round 01"
"414","StationA",18H 47M 9S,2024-03-09,"Bengal Fox",2024-03-09 18:47:09,2024-03-09 18:47:00,"Round 01"
"415","StationA",18H 47M 36S,2024-03-09,"Bengal Fox",2024-03-09 18:47:36,2024-03-09 18:48:00,"Round 01"
"416","StationA",18H 48M 4S,2024-03-09,"Bengal Fox",2024-03-09 18:48:04,2024-03-09 18:48:00,"Round 01"
"417","StationA",18H 48M 58S,2024-03-09,"Bengal Fox",2024-03-09 18:48:58,2024-03-09 18:49:00,"Round 01"
"418","StationA",18H 49M 26S,2024-03-09,"Bengal Fox",2024-03-09 18:49:26,2024-03-09 18:49:00,"Round 01"
"419","StationA",18H 49M 53S,2024-03-09,"Bengal Fox",2024-03-09 18:49:53,2024-03-09 18:50:00,"Round 01"
"420","StationA",18H 51M 15S,2024-03-09,"Bengal Fox",2024-03-09 18:51:15,2024-03-09 18:51:00,"Round 01"
"421","StationA",18H 51M 42S,2024-03-09,"Bengal Fox",2024-03-09 18:51:42,2024-03-09 18:52:00,"Round 01"
"422","StationA",18H 52M 9S,2024-03-09,"Bengal Fox",2024-03-09 18:52:09,2024-03-09 18:52:00,"Round 01"
"423","StationA",18H 55M 47S,2024-03-09,"Bengal Fox",2024-03-09 18:55:47,2024-03-09 18:56:00,"Round 01"
"424","StationA",18H 57M 9S,2024-03-09,"Bengal Fox",2024-03-09 18:57:09,2024-03-09 18:57:00,"Round 01"
"425","StationA",18H 57M 36S,2024-03-09,"Bengal Fox",2024-03-09 18:57:36,2024-03-09 18:58:00,"Round 01"
"426","StationA",18H 58M 4S,2024-03-09,"Bengal Fox",2024-03-09 18:58:04,2024-03-09 18:58:00,"Round 01"
"427","StationA",18H 58M 31S,2024-03-09,"Bengal Fox",2024-03-09 18:58:31,2024-03-09 18:59:00,"Round 01"
"428","StationA",18H 58M 58S,2024-03-09,"Bengal Fox",2024-03-09 18:58:58,2024-03-09 18:59:00,"Round 01"
